step,temperature,gamma,epsilon,group_count,row_count,normalized_kendall_distance_mean,normalized_kendall_distance_p90,spearman_rank_corr_mean,spearman_rank_corr_p90,z_advantage_corr_mean,z_advantage_corr_p90,z_advantage_sign_flip_rate_mean,z_advantage_sign_flip_rate_p90,mean_abs_z_advantage_delta_mean,mean_abs_z_advantage_delta_p90,top1_same_rate_mean,top1_same_rate_p90
1,0.5,1.0,0.0,64,1024,0.10494791666666667,0.15291666666666667,0.8948381896389148,0.9713519504347463,0.9389078659305765,0.9719815013336313,0.1630859375,0.3125,0.27379456279457853,0.36966739503541485,0.65625,1.0
1,0.5,1.0,0.01,64,1024,0.10247395833333334,0.15291666666666667,0.8988667430216747,0.9717804281392917,0.9429086182905593,0.9734279417066526,0.1591796875,0.2937500000000002,0.264148933719003,0.35747894457269486,0.65625,1.0
1,0.5,1.0,0.02,64,1024,0.09986979166666667,0.15,0.9030112092206439,0.9731144944870037,0.9465264717018367,0.9747735697128653,0.1552734375,0.25,0.25515133381487115,0.346010676955893,0.703125,1.0
1,0.5,1.0,0.05,64,1024,0.09322916666666667,0.14875000000000002,0.9118615553040613,0.9783332567741181,0.9555290643568687,0.9790294956916473,0.140625,0.25,0.23148099289572324,0.3157855747093469,0.71875,1.0
1,0.5,1.0,0.1,64,1024,0.08411458333333334,0.13208333333333336,0.9244017046015361,0.9808815282105752,0.9661876230591715,0.9853138415056477,0.119140625,0.23125000000000018,0.20040248419093754,0.27625477486777067,0.734375,1.0
1,0.5,1.0,0.2,64,1024,0.07109375,0.11541666666666668,0.9406499164732074,0.9880381874411727,0.9785925980584755,0.9920096328902058,0.0908203125,0.1875,0.15781319048373743,0.22274171850818925,0.75,1.0
1,0.5,1.5,0.0,64,1024,0.11770833333333333,0.1891666666666667,0.8755121313299264,0.9670665885068142,0.9171404119744824,0.9638237801315701,0.1796875,0.3125,0.3208314345363692,0.44648659768917315,0.640625,1.0
1,0.5,1.5,0.01,64,1024,0.11614583333333334,0.1879166666666667,0.8773838802573038,0.9681769170309182,0.9196415781322462,0.9649508540035113,0.17578125,0.3125,0.3156806866217536,0.43913242660884194,0.640625,1.0
1,0.5,1.5,0.02,64,1024,0.11471354166666667,0.1879166666666667,0.8793330619784075,0.9681769170309182,0.9222294632493274,0.9661899653487486,0.173828125,0.3125,0.31024061071816794,0.43178886472604,0.640625,1.0
1,0.5,1.5,0.05,64,1024,0.11223958333333334,0.1879166666666667,0.884256000951526,0.9681769170309182,0.9299440277064832,0.9700714985393251,0.169921875,0.3125,0.29346943074820375,0.4101271736230785,0.65625,1.0
1,0.5,1.5,0.1,64,1024,0.10572916666666667,0.16958333333333334,0.8956532858780635,0.9715651829348834,0.9415135213860155,0.9765012030300113,0.15625,0.25,0.26656357535049185,0.37621981769156454,0.671875,1.0
1,0.5,1.5,0.2,64,1024,0.090625,0.14875000000000002,0.9159216084441055,0.9791044776119404,0.9587078022706815,0.9851915323163385,0.1328125,0.25,0.22163341115239646,0.313902740802265,0.734375,1.0
1,0.5,2.0,0.0,64,1024,0.12591145833333334,0.20708333333333334,0.8636305197448518,0.9619198393881091,0.9011171460290198,0.9610126651969263,0.1845703125,0.3125,0.35106074024371564,0.4799663032364,0.625,1.0
1,0.5,2.0,0.01,64,1024,0.125,0.20583333333333337,0.8646464885375422,0.9634845438927416,0.9029292287454923,0.9617387757693149,0.1845703125,0.3125,0.34768049130583756,0.4762771316257729,0.625,1.0
1,0.5,2.0,0.02,64,1024,0.12447916666666667,0.20583333333333337,0.8654763248763019,0.9634845438927416,0.9048249988261374,0.9625222242116328,0.18359375,0.3125,0.3441329285021095,0.4726782180326412,0.625,1.0
1,0.5,2.0,0.05,64,1024,0.121875,0.2029166666666667,0.8689463103630787,0.9634845438927416,0.9108164809461587,0.9650830382470093,0.1787109375,0.3125,0.3325777999307417,0.4605906227986782,0.625,1.0
1,0.5,2.0,0.1,64,1024,0.11809895833333334,0.20041666666666672,0.8755749975280629,0.966999750866306,0.9209870085698255,0.9698002343118869,0.1728515625,0.3125,0.31188198089437263,0.43782453089073997,0.625,1.0
1,0.5,2.0,0.2,64,1024,0.10729166666666666,0.18500000000000003,0.8928532112947072,0.9723112251064232,0.9390592343306835,0.9783137008596853,0.1533203125,0.25,0.27159138200508254,0.390729071631709,0.6875,1.0
1,0.5,2.5,0.0,64,1024,0.13125,0.21958333333333335,0.8556509951277256,0.9617486365786271,0.8880188440071958,0.9581512022851795,0.1875,0.3125,0.3743790898901149,0.5230632574018715,0.625,1.0
1,0.5,2.5,0.01,64,1024,0.13033854166666667,0.21958333333333335,0.8571790479674851,0.9617486365786271,0.8895764521494676,0.9586541941924106,0.1865234375,0.3125,0.37162732545401517,0.5175223492317654,0.625,1.0
1,0.5,2.5,0.02,64,1024,0.12994791666666666,0.21958333333333335,0.8583365053051407,0.9617486365786271,0.8911654778325127,0.9591914626043673,0.1875,0.3125,0.36881618147434186,0.5119315678426579,0.609375,1.0
1,0.5,2.5,0.05,64,1024,0.127734375,0.21958333333333335,0.861826251112604,0.9656108229260215,0.8961204671802141,0.9609923924889352,0.1845703125,0.3125,0.35983854458718,0.49493753900239335,0.609375,1.0
1,0.5,2.5,0.1,64,1024,0.125390625,0.20708333333333334,0.864765034731336,0.9634845438927416,0.9047787793564996,0.964406932192567,0.1826171875,0.3125,0.34346060788606253,0.46995833329745296,0.625,1.0
1,0.5,2.5,0.2,64,1024,0.117578125,0.20041666666666672,0.8766667111101325,0.966999750866306,0.9217685024525734,0.9722240238802954,0.1708984375,0.3125,0.30934290728965724,0.43105673227759816,0.625,1.0
1,0.5,3.0,0.0,64,1024,0.13723958333333333,0.24125000000000008,0.8451830579704102,0.9604828797190519,0.87666855129218,0.9538194714118001,0.1943359375,0.3125,0.3934451740944298,0.5608977846811037,0.609375,1.0
1,0.5,3.0,0.01,64,1024,0.13671875,0.24125000000000008,0.8460866859189781,0.9604828797190519,0.878147112396083,0.955032311203152,0.1953125,0.3125,0.3909623042007147,0.557482040493229,0.609375,1.0
1,0.5,3.0,0.02,64,1024,0.1359375,0.24125000000000008,0.8478286993778874,0.9604828797190519,0.8796242198912545,0.9561743215751539,0.1943359375,0.3125,0.3884687747782201,0.5541391909846957,0.609375,1.0
1,0.5,3.0,0.05,64,1024,0.13372395833333334,0.22958333333333336,0.8519607016621122,0.9604828797190519,0.8840912713404387,0.9582813023600727,0.1904296875,0.3125,0.38077458284100185,0.5442846003281002,0.609375,1.0
1,0.5,3.0,0.1,64,1024,0.13033854166666667,0.21958333333333335,0.8575991811172105,0.9617486365786271,0.8917271832873684,0.9608641293574649,0.1865234375,0.3125,0.3671971014701725,0.5189647019925563,0.625,1.0
1,0.5,3.0,0.2,64,1024,0.12421875,0.2129166666666667,0.8668250090782577,0.9662529166616436,0.9071943408153518,0.9671487910813829,0.1796875,0.3125,0.33814141914525,0.46943406819914396,0.640625,1.0
1,0.5,3.5,0.0,64,1024,0.140625,0.25500000000000006,0.8389074198381105,0.9584298848522718,0.8665411965040775,0.9458974614511931,0.2001953125,0.3125,0.40992246523598946,0.5809027347160907,0.59375,1.0
1,0.5,3.5,0.01,64,1024,0.13997395833333334,0.25500000000000006,0.8399720936584545,0.9584298848522718,0.8680061763077372,0.947300380017352,0.1982421875,0.3125,0.40749289746356593,0.5780497542196535,0.59375,1.0
1,0.5,3.5,0.02,64,1024,0.139453125,0.25500000000000006,0.8415022829534194,0.9584298848522718,0.8694533311657957,0.9490253265093568,0.1962890625,0.3125,0.4050816408023172,0.5755467857018028,0.59375,1.0
1,0.5,3.5,0.05,64,1024,0.137890625,0.24958333333333343,0.8437949413282796,0.9604828797190519,0.8737293378040785,0.9523798655540456,0.1953125,0.3125,0.39793628613824394,0.5683366739796043,0.609375,1.0
1,0.5,3.5,0.1,64,1024,0.13515625,0.24125000000000008,0.8481823197271736,0.9604828797190519,0.8807950052216618,0.9579545031065949,0.1953125,0.3125,0.3859939521169757,0.5528894321422487,0.609375,1.0
1,0.5,3.5,0.2,64,1024,0.12903645833333333,0.21958333333333335,0.860145958601681,0.9670665885068142,0.8949595741281771,0.9631818466477327,0.1845703125,0.3125,0.360791457988081,0.517963021537892,0.625,1.0
1,0.5,4.0,0.0,64,1024,0.1470703125,0.25500000000000006,0.8279295832707722,0.951060606060606,0.8573745703051777,0.9405960358165715,0.212890625,0.3125,0.42443392496917215,0.5989149458282546,0.578125,1.0
1,0.5,4.0,0.01,64,1024,0.14583333333333334,0.25500000000000006,0.8297690899850382,0.951060606060606,0.8588465199143674,0.9412429942956348,0.2109375,0.3125,0.42208458679170546,0.5968087912935789,0.578125,1.0
1,0.5,4.0,0.02,64,1024,0.14453125,0.25500000000000006,0.8323190953974614,0.951060606060606,0.8602933389324476,0.9418524916543445,0.208984375,0.3125,0.41975557408701625,0.5946888125290365,0.59375,1.0
1,0.5,4.0,0.05,64,1024,0.14114583333333333,0.25500000000000006,0.8376089486013066,0.9575401069518718,0.86451355397982,0.9439280236859505,0.2041015625,0.3125,0.4128668124617677,0.587034928518024,0.59375,1.0
1,0.5,4.0,0.1,64,1024,0.13880208333333333,0.25500000000000006,0.8424510161646434,0.9604828797190519,0.8713001790128934,0.951076459942534,0.1953125,0.3125,0.40156466209333697,0.5741171871053842,0.59375,1.0
1,0.5,4.0,0.2,64,1024,0.133984375,0.24125000000000008,0.8506080259799257,0.9604828797190519,0.8845375792905867,0.9604605776738198,0.1923828125,0.3125,0.37902976982420344,0.5462339174447388,0.625,1.0
1,0.5,4.5,0.0,64,1024,0.15084635416666667,0.2491666666666667,0.8220469505007305,0.9501314025207831,0.8490226571641886,0.9358489422558426,0.216796875,0.3125,0.43706054910933306,0.6130943409881978,0.578125,1.0
1,0.5,4.5,0.01,64,1024,0.14973958333333334,0.2491666666666667,0.8236580141732723,0.9501314025207831,0.8505031560641594,0.9377034492528497,0.2158203125,0.3125,0.4347837774741687,0.6109024171441477,0.578125,1.0
1,0.5,4.5,0.02,64,1024,0.149609375,0.2491666666666667,0.8238671546119081,0.9499221422371645,0.8519559913531166,0.9384616794545871,0.2158203125,0.3125,0.43253035453278144,0.6087326467419515,0.578125,1.0
1,0.5,4.5,0.05,64,1024,0.14700520833333333,0.25500000000000006,0.8269316231026731,0.9499221422371645,0.8561697016608428,0.9404837384212449,0.2109375,0.3125,0.42595418715702665,0.6023308080555496,0.578125,1.0
1,0.5,4.5,0.1,64,1024,0.1421875,0.25500000000000006,0.8356980335313847,0.9531818181818182,0.8628341138234696,0.9433076881078489,0.20703125,0.3125,0.4152420584300854,0.592104137781562,0.59375,1.0
1,0.5,4.5,0.2,64,1024,0.13658854166666667,0.2525000000000001,0.8457807288096278,0.9604828797190519,0.8754734022294488,0.9543106073481402,0.193359375,0.3125,0.39417238635395174,0.5674567750410765,0.59375,1.0
1,0.5,5.0,0.0,64,1024,0.1541015625,0.2570833333333334,0.8162009668712377,0.94815353453513,0.841394368838188,0.9316041974290005,0.220703125,0.3125,0.4483044209671872,0.6265827659930521,0.5625,1.0
1,0.5,5.0,0.01,64,1024,0.15338541666666666,0.2570833333333334,0.816786900742663,0.9497051959908455,0.8428770063396603,0.9324757596796165,0.220703125,0.3125,0.4460604467118438,0.6243673517848836,0.5625,1.0
1,0.5,5.0,0.02,64,1024,0.153125,0.25416666666666665,0.8174363229943717,0.9497051959908455,0.8443320516896621,0.9333019518558611,0.21875,0.3125,0.4438615424530103,0.6221673345501777,0.5625,1.0
1,0.5,5.0,0.05,64,1024,0.15052083333333333,0.25166666666666665,0.8211239548905458,0.9501314025207831,0.8485459993042195,0.9371510531015796,0.216796875,0.3125,0.4374634302177097,0.6156503589722676,0.5625,1.0
1,0.5,5.0,0.1,64,1024,0.14739583333333334,0.2491666666666667,0.8265845657396904,0.9499221422371645,0.8551575968533689,0.9404540177839612,0.2109375,0.3125,0.42718723130115044,0.6054983325825947,0.578125,1.0
1,0.5,5.0,0.2,64,1024,0.14088541666666668,0.25500000000000006,0.8388838619731391,0.9575401069518718,0.8674302367033435,0.9476980186171057,0.2001953125,0.3125,0.4073160448789336,0.5834864565207676,0.59375,1.0
1,0.5,5.5,0.0,64,1024,0.1568359375,0.2629166666666667,0.8115170798205379,0.94815353453513,0.8344247990949238,0.9282877879517806,0.2275390625,0.3562500000000002,0.4583750995134157,0.6384677256883762,0.546875,1.0
1,0.5,5.5,0.01,64,1024,0.1560546875,0.2629166666666667,0.8125049346543494,0.94815353453513,0.835900323925796,0.9292724708236683,0.2265625,0.3562500000000002,0.45616751897067026,0.6363593512547685,0.546875,1.0
1,0.5,5.5,0.02,64,1024,0.15559895833333334,0.2629166666666667,0.8135847757004313,0.94815353453513,0.8373497774739386,0.9301500004534219,0.2265625,0.3562500000000002,0.4540165671704565,0.634262107759627,0.5625,1.0
1,0.5,5.5,0.05,64,1024,0.15377604166666667,0.2570833333333334,0.8165346803125676,0.9497051959908455,0.8415511578262854,0.9327026821573531,0.220703125,0.3125,0.44774850605417316,0.6280378082265989,0.5625,1.0
1,0.5,5.5,0.1,64,1024,0.15065104166666668,0.25166666666666665,0.8203810573154043,0.9501314025207831,0.8481285063028402,0.9375165979101399,0.2177734375,0.3125,0.437796239652633,0.6178613403634817,0.5625,1.0
1,0.5,5.5,0.2,64,1024,0.14388020833333334,0.25500000000000006,0.8321340847416808,0.9499221422371645,0.8601749242988593,0.9435883293428383,0.2080078125,0.3125,0.4188563096032253,0.5987579318094647,0.578125,1.0
1,0.5,6.0,0.0,64,1024,0.15729166666666666,0.2641666666666667,0.8102322307974884,0.9479128131160889,0.8280609343566082,0.9250835549807261,0.2314453125,0.3562500000000002,0.46742537455859534,0.6488500148092001,0.53125,1.0
1,0.5,6.0,0.01,64,1024,0.1568359375,0.2629166666666667,0.8111663183804814,0.94815353453513,0.8295198596576702,0.9261766635741603,0.23046875,0.3562500000000002,0.4652852121979619,0.6468613204970703,0.53125,1.0
1,0.5,6.0,0.02,64,1024,0.15696614583333332,0.2629166666666667,0.810972236197606,0.94815353453513,0.830955002386682,0.9272092966898148,0.2294921875,0.3562500000000002,0.463161699837499,0.6448783868255517,0.53125,1.0
1,0.5,6.0,0.05,64,1024,0.15638020833333333,0.2629166666666667,0.811799242764256,0.94815353453513,0.8351235855668673,0.9295378752838488,0.2275390625,0.3562500000000002,0.4569747701690996,0.6389706256944945,0.546875,1.0
1,0.5,6.0,0.1,64,1024,0.15390625,0.2570833333333334,0.8161693629081176,0.9497051959908455,0.841658401022569,0.9339009590498746,0.2197265625,0.3125,0.4473088461710227,0.6292752941740268,0.5625,1.0
1,0.5,6.0,0.2,64,1024,0.14739583333333334,0.2491666666666667,0.8265674291614248,0.9499221422371645,0.8535504641381265,0.9410357679766166,0.21484375,0.3125,0.4291096323665057,0.610391730490883,0.578125,1.0
1,0.5,6.5,0.0,64,1024,0.158984375,0.2700000000000001,0.807113335924769,0.9455466571619424,0.822254787730028,0.9219064514999662,0.23046875,0.3562500000000002,0.47565382825836555,0.657890607226747,0.53125,1.0
1,0.5,6.5,0.01,64,1024,0.15865885416666667,0.2700000000000001,0.8074325570343669,0.9462767212557817,0.8236886979048919,0.9230947011084913,0.2294921875,0.3562500000000002,0.4735483916207928,0.6560309332561446,0.53125,1.0
1,0.5,6.5,0.02,64,1024,0.15787760416666666,0.2700000000000001,0.8089604710288653,0.9479128131160889,0.8251014503527876,0.9242183129725854,0.228515625,0.3562500000000002,0.47146138959734607,0.6541716441055294,0.53125,1.0
1,0.5,6.5,0.05,64,1024,0.15638020833333333,0.2629166666666667,0.81144781143204,0.94815353453513,0.8292159650583278,0.9270949268520435,0.23046875,0.3562500000000002,0.46537776836607114,0.6486057092276315,0.53125,1.0
1,0.5,6.5,0.1,64,1024,0.15598958333333332,0.2629166666666667,0.8128196780318857,0.9490023098181178,0.8356877968346679,0.9305629639019026,0.2275390625,0.3562500000000002,0.4558758501988052,0.6394081414173128,0.546875,1.0
1,0.5,6.5,0.2,64,1024,0.15026041666666667,0.25416666666666665,0.820984551929517,0.9499221422371645,0.8474514339610151,0.9385794640800251,0.216796875,0.3125,0.43831338017504473,0.6213551935939353,0.5625,1.0
1,0.5,7.0,0.0,64,1024,0.16048177083333334,0.2700000000000001,0.8047557790052433,0.9455466571619424,0.8169605574522729,0.9187053989835614,0.23046875,0.3562500000000002,0.4829845784478894,0.6657404747744953,0.5,1.0
1,0.5,7.0,0.01,64,1024,0.160546875,0.2700000000000001,0.804637261445677,0.9455466571619424,0.8183626719004848,0.9199830214261544,0.23046875,0.3562500000000002,0.48099423649870787,0.6640146979056945,0.5,1.0
1,0.5,7.0,0.02,64,1024,0.16009114583333334,0.2700000000000001,0.80558652143952,0.9455466571619424,0.8197463127429029,0.9211933409555809,0.23046875,0.3562500000000002,0.4790133441393919,0.6622844959002573,0.5,1.0
1,0.5,7.0,0.05,64,1024,0.15833333333333333,0.2700000000000001,0.807856522603424,0.9479128131160889,0.8237876664446858,0.9244656686842162,0.2294921875,0.3562500000000002,0.47313201061337745,0.6570783394417592,0.53125,1.0
1,0.5,7.0,0.1,64,1024,0.156640625,0.2629166666666667,0.811011472287805,0.94815353453513,0.8301724822187503,0.92752010577289,0.23046875,0.3562500000000002,0.4636800771629601,0.6484022012541196,0.53125,1.0
1,0.5,7.0,0.2,64,1024,0.15364583333333334,0.2570833333333334,0.8163796495262003,0.9499120902160519,0.8418057605786601,0.9362466599256359,0.220703125,0.3125,0.4465983601233516,0.6312477137516997,0.546875,1.0
1,0.5,7.5,0.0,64,1024,0.16217447916666666,0.2725,0.802135228727002,0.9418209309573978,0.8121338707373817,0.9159414814538352,0.2314453125,0.3562500000000002,0.48957159292879737,0.6725418446524548,0.5,1.0
1,0.5,7.5,0.01,64,1024,0.16158854166666667,0.2700000000000001,0.8035966876099876,0.9418209309573978,0.8134991711295376,0.9170056221123201,0.2314453125,0.3562500000000002,0.4876254927978626,0.6709505328096497,0.5,1.0
1,0.5,7.5,0.02,64,1024,0.16100260416666667,0.2700000000000001,0.8041327585215405,0.9455466571619424,0.8148485706983852,0.918151005037721,0.2314453125,0.3562500000000002,0.48571426901792414,0.6693508098853768,0.5,1.0
1,0.5,7.5,0.05,64,1024,0.16015625,0.2700000000000001,0.8050845378349814,0.9471827490222495,0.8188012555571647,0.9216530590499153,0.2314453125,0.3562500000000002,0.480111182631948,0.6645123833158538,0.5,1.0
1,0.5,7.5,0.1,64,1024,0.15755208333333334,0.26875000000000004,0.8094414547472029,0.9479128131160889,0.8250761694146385,0.9257200520931301,0.228515625,0.3562500000000002,0.4709850336357457,0.656375505183075,0.53125,1.0
1,0.5,7.5,0.2,64,1024,0.15520833333333334,0.2629166666666667,0.8143544209177457,0.9499120902160519,0.8365622866765733,0.9321369302624802,0.2275390625,0.3562500000000002,0.45412547431358047,0.6401123708327634,0.546875,1.0
1,0.5,8.0,0.0,64,1024,0.1634765625,0.2725,0.8000564627016562,0.9418209309573978,0.8077319671371089,0.9134369644249832,0.232421875,0.3562500000000002,0.49552116137575064,0.6784271100926901,0.5,1.0
1,0.5,8.0,0.01,64,1024,0.16256510416666667,0.2700000000000001,0.8010501184680392,0.9418209309573978,0.8090570826880475,0.9145335490225613,0.2314453125,0.3562500000000002,0.49367866050006515,0.6769672516384116,0.5,1.0
1,0.5,8.0,0.02,64,1024,0.162109375,0.2700000000000001,0.8016412764632171,0.9418209309573978,0.810368662917658,0.9155839522182612,0.2314453125,0.3562500000000002,0.49183980820176104,0.6754958906742826,0.5,1.0
1,0.5,8.0,0.05,64,1024,0.16126302083333333,0.2700000000000001,0.8039120233094106,0.9418209309573978,0.814221120060176,0.9188245704017813,0.2314453125,0.3562500000000002,0.4863789626098992,0.6710234599106693,0.5,1.0
1,0.5,8.0,0.1,64,1024,0.15950520833333334,0.2700000000000001,0.8063800367633379,0.9471827490222495,0.8203667266489251,0.9239256915497618,0.232421875,0.3562500000000002,0.47763546806021795,0.6634330104991453,0.515625,1.0
1,0.5,8.0,0.2,64,1024,0.15611979166666667,0.2629166666666667,0.8117601703989459,0.9497051959908455,0.8316827005423817,0.9290843034193117,0.228515625,0.3562500000000002,0.46105292809624665,0.6480680616119302,0.546875,1.0
1,1.0,0.0,0.0,64,1024,0.0,0.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,3.3729443956546765e-16,5.22621368271462e-16,1.0,1.0
1,1.0,0.0,0.01,64,1024,0.0,0.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,3.3729443956546765e-16,5.22621368271462e-16,1.0,1.0
1,1.0,0.0,0.02,64,1024,0.0,0.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,3.3729443956546765e-16,5.22621368271462e-16,1.0,1.0
1,1.0,0.0,0.05,64,1024,0.0,0.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,3.3729443956546765e-16,5.22621368271462e-16,1.0,1.0
1,1.0,0.0,0.1,64,1024,0.0,0.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,3.3729443956546765e-16,5.22621368271462e-16,1.0,1.0
1,1.0,0.0,0.2,64,1024,0.0,0.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.0,0.0,3.3729443956546765e-16,5.22621368271462e-16,1.0,1.0
1,1.0,0.5,0.0,64,1024,0.06705729166666667,0.10833333333333334,0.9462895893332288,0.9873042335117864,0.9803516522421422,0.9928824957169514,0.0869140625,0.1875,0.15315956155864494,0.20765828374232218,0.796875,1.0
1,1.0,0.5,0.01,64,1024,0.06328125,0.10833333333333334,0.9506475863221155,0.9880381874411727,0.9823082319684459,0.99359240231453,0.08203125,0.1875,0.1451234329977937,0.1988778727118469,0.796875,1.0
1,1.0,0.5,0.02,64,1024,0.062239583333333334,0.10833333333333334,0.9513909207264767,0.990723825127278,0.9838787203328765,0.9941567095708347,0.0791015625,0.1875,0.13832830992838974,0.19172597542425762,0.796875,1.0
1,1.0,0.5,0.05,64,1024,0.055989583333333336,0.09875000000000002,0.9586088806711585,0.9925372869238119,0.9872957631258391,0.9954326532058727,0.072265625,0.1875,0.12235086030087731,0.17273138783548653,0.796875,1.0
1,1.0,0.5,0.1,64,1024,0.049479166666666664,0.08333333333333333,0.9656047503837711,0.9937794487240884,0.9907714336921268,0.9967211499710426,0.0634765625,0.125,0.10382066897008028,0.14650410350739723,0.8125,1.0
1,1.0,0.5,0.2,64,1024,0.039453125,0.075,0.9752205469781519,0.9962993106785081,0.9943436627731946,0.997994724589631,0.046875,0.125,0.08084153305757821,0.11330218107001745,0.828125,1.0
1,1.0,1.0,0.0,64,1024,0.09635416666666667,0.1516666666666667,0.9080833231689002,0.9731144944870037,0.9463982158686433,0.9790454131471462,0.150390625,0.25,0.2573972561376147,0.35543571571115357,0.71875,1.0
1,1.0,1.0,0.01,64,1024,0.09427083333333333,0.14583333333333334,0.9113909020135308,0.9756071625105815,0.9494122111346784,0.9803239260954834,0.14453125,0.25,0.24968735737954473,0.3461542845708756,0.71875,1.0
1,1.0,1.0,0.02,64,1024,0.093359375,0.14583333333333334,0.9128499932997776,0.9756071625105815,0.9521821198239673,0.9814898846745711,0.142578125,0.25,0.24241025107717198,0.3373627944250195,0.71875,1.0
1,1.0,1.0,0.05,64,1024,0.08736979166666667,0.1375,0.9207459322533272,0.9787878787878788,0.9592658872434606,0.9844313035837725,0.1259765625,0.25,0.2228524655762156,0.3133932705619267,0.71875,1.0
1,1.0,1.0,0.1,64,1024,0.08072916666666667,0.13208333333333336,0.9296223664335088,0.9850637549183406,0.9680351004491655,0.9879883584175748,0.111328125,0.23125000000000018,0.19631801220418382,0.27981227477914616,0.734375,1.0
1,1.0,1.0,0.2,64,1024,0.069140625,0.11666666666666667,0.9435498547461447,0.9880381874411727,0.978853392687657,0.9922446075975975,0.087890625,0.1875,0.15833588079604483,0.22764768075225408,0.75,1.0
1,1.0,1.5,0.0,64,1024,0.11471354166666667,0.1891666666666667,0.8817922825290426,0.966999750866306,0.9180623989848221,0.967547975942078,0.1708984375,0.25,0.3208383948109009,0.44521727484286333,0.671875,1.0
1,1.0,1.5,0.01,64,1024,0.11393229166666667,0.1891666666666667,0.8827677044514448,0.966999750866306,0.920744891474005,0.968769231907192,0.1689453125,0.25,0.31527417124313045,0.4378433525153493,0.671875,1.0
1,1.0,1.5,0.02,64,1024,0.112109375,0.18208333333333335,0.8863750536842169,0.966999750866306,0.9233842709850117,0.9699586921852307,0.16796875,0.25,0.30970235105453736,0.43053030791359015,0.6875,1.0
1,1.0,1.5,0.05,64,1024,0.10859375,0.18208333333333335,0.8918372803497121,0.9710583446404343,0.9309058437502932,0.9732862625142803,0.158203125,0.25,0.2932812444441459,0.4091474598578542,0.703125,1.0
1,1.0,1.5,0.1,64,1024,0.10286458333333333,0.16416666666666668,0.9003391391224023,0.9731144944870037,0.9418390204765988,0.9779677001894833,0.1513671875,0.25,0.26784301079509315,0.37597991406012554,0.71875,1.0
1,1.0,1.5,0.2,64,1024,0.08893229166666666,0.14166666666666666,0.9189751628993746,0.9786451485290311,0.9580655532756929,0.984592713147489,0.130859375,0.25,0.22559495378993077,0.3199890522440824,0.71875,1.0
1,1.0,2.0,0.0,64,1024,0.12434895833333333,0.20708333333333334,0.8665640308303256,0.9656108229260215,0.8967890860154354,0.9579625495656388,0.185546875,0.3125,0.3617375323163816,0.511079135115009,0.65625,1.0
1,1.0,2.0,0.01,64,1024,0.12356770833333333,0.20708333333333334,0.8680198684232081,0.9656108229260215,0.8989691819964603,0.9590165593750641,0.185546875,0.3125,0.35769045457085913,0.5052544862200009,0.65625,1.0
1,1.0,2.0,0.02,64,1024,0.12317708333333334,0.2029166666666667,0.8687359637344966,0.9656108229260215,0.9011686387407614,0.9600761347788219,0.1865234375,0.3125,0.35355337237004464,0.4993719079173664,0.65625,1.0
1,1.0,2.0,0.05,64,1024,0.12018229166666666,0.2029166666666667,0.872915797980059,0.966999750866306,0.907777262897891,0.9635479320182764,0.1806640625,0.3125,0.3408288316299037,0.48154881419698947,0.65625,1.0
1,1.0,2.0,0.1,64,1024,0.11549479166666667,0.19458333333333336,0.8800430514878363,0.966999750866306,0.9183862247177831,0.9686285854406829,0.1689453125,0.25,0.3194746273701636,0.45204353972421757,0.6875,1.0
1,1.0,2.0,0.2,64,1024,0.10572916666666667,0.18208333333333335,0.8957951991453394,0.9710583446404343,0.9365854095720072,0.9763278104415591,0.15234375,0.25,0.2796309825373833,0.39717214335636003,0.71875,1.0
1,1.0,2.5,0.0,64,1024,0.12994791666666666,0.21541666666666667,0.8594523115580953,0.959733371477728,0.8804561508671328,0.9492225978300177,0.189453125,0.3125,0.3904214501774129,0.5482863236880821,0.640625,1.0
1,1.0,2.5,0.01,64,1024,0.129296875,0.2141666666666667,0.8600079349523247,0.959733371477728,0.8822769420042736,0.9497106715790202,0.1884765625,0.3125,0.38729769191473323,0.5447455146119775,0.65625,1.0
1,1.0,2.5,0.02,64,1024,0.12916666666666668,0.2141666666666667,0.8604730498512254,0.959733371477728,0.8841199344955557,0.9502380287778424,0.1884765625,0.3125,0.3841050032501351,0.5410809849188647,0.65625,1.0
1,1.0,2.5,0.05,64,1024,0.12708333333333333,0.2141666666666667,0.8628632521167552,0.9619198393881091,0.8897459136565131,0.9523133414119331,0.1884765625,0.3125,0.37415793297547933,0.5294446066658116,0.65625,1.0
1,1.0,2.5,0.1,64,1024,0.123828125,0.20708333333333334,0.8679253778794939,0.9661822846557968,0.8992085216293301,0.957601870990373,0.1845703125,0.3125,0.35678689731467544,0.5065161479031947,0.65625,1.0
1,1.0,2.5,0.2,64,1024,0.11614583333333334,0.2029166666666667,0.8802514153306331,0.966999750866306,0.917060300763823,0.9664885496337374,0.171875,0.2937500000000002,0.3217426539395917,0.460533163571831,0.671875,1.0
