step,input_hash,group_size,direct_mean,focal_mean,direct_std,focal_std,calc_direct_score,calc_focal_score,group_direct_abs_error,group_focal_abs_error,row_calc_direct_min,row_calc_direct_max,row_calc_focal_min,row_calc_focal_max,normalized_kendall_distance,spearman_rank_corr,z_advantage_corr,z_advantage_sign_flip_rate,mean_abs_z_advantage_delta,top1_same,direct_min,direct_max,focal_min,focal_max
1,4aa1e255e28c644adf8df1084f21969f210867a3d86c660c03e555d5a2bbccb4,16,6.402777777777778,2.5664487269788414,0.9135442401458748,1.1403147116578116,6.402777777777778,2.5664487269788414,0.0,0.0,6.402777777777778,6.402777777777778,2.5664487269788414,2.5664487269788414,0.26666666666666666,0.5661531637497187,0.71900498284151,0.3125,0.6096003636739253,0.0,3.3333333333333335,7.444444444444445,0.003877679472053788,4.25769168149533
1,4dc91d07973c6b035a0e723e13106cb889794b3d6aa6380572df8f0ca7752a4b,16,6.4778263888888885,3.808138247594715,1.7410674313631929,2.1852045977570485,6.477826388888889,3.808138247594715,8.881784197001252e-16,0.0,6.477826388888889,6.477826388888889,3.808138247594715,3.808138247594715,0.04583333333333333,0.9822001699510081,0.9755379318339285,0.0625,0.17325385604907906,1.0,3.3333333333333335,8.666666666666666,0.003228850773728779,7.06668745307227
1,4f09f504bd3d5b41405b3e3c2816592a2dad035fc61e60e1d1775c173df26a0a,16,6.140975694444444,3.1638527928441986,1.5816305766977796,2.012324983831937,6.140975694444445,3.163852792844198,8.881784197001252e-16,4.440892098500626e-16,6.140975694444445,6.140975694444445,3.163852792844198,3.163852792844198,0.10833333333333334,0.9171597633136095,0.9450513132419859,0.1875,0.277805504062141,0.0,3.3333333333333335,8.222222222222221,0.011350380766514154,5.997393570485574
1,51426a11be041a301d14193e9ea6ce962547e2afa138c4c4023847b106954bff,16,5.910437777777778,2.8261506236495846,1.6045207334019298,1.7639565358611389,5.910437777777777,2.826150623649584,8.881784197001252e-16,4.440892098500626e-16,5.910437777777777,5.910437777777777,2.826150623649584,2.826150623649584,0.09166666666666666,0.9177887682229695,0.9649475332808446,0.0,0.19419798610602462,1.0,3.3333333333333335,7.666666666666666,0.0043301114274095776,5.14993748029137
1,5b93d43769a9e9dedb7d3a40d8664674b93db75b2fb14c234c47b82138b02520,16,5.776314074074074,2.255791795016429,1.3591438101971862,1.4074753753890463,5.776314074074074,2.2557917950164295,0.0,4.440892098500626e-16,5.776314074074074,5.776314074074074,2.2557917950164295,2.2557917950164295,0.15833333333333333,0.849112426035503,0.8727975025733099,0.25,0.3833774359966586,0.0,3.3333333333333335,7.388888888888889,0.011077388145434982,4.679832862011857
1,5bb61fa226afdbf28c33b7d8a65e8de520031da61c6a8c5301847ce92471dec5,16,5.601054166666667,2.0871376926358747,1.6514311013148706,1.7445481493591473,5.601054166666667,2.0871376926358747,0.0,0.0,5.601054166666667,5.601054166666667,2.0871376926358747,2.0871376926358747,0.08333333333333333,0.9212121212121213,0.907037662587989,0.1875,0.3330919882769414,0.0,3.3333333333333335,7.666666666666667,0.003968039171880853,4.856007895748972
1,67adfdb0fa6fb4962bf7408fd12bd15c64e8def7fa99568874dac81aef49f1e2,16,5.820987407407408,2.086279713249528,1.6040536988355292,1.8514081107637606,5.820987407407407,2.086279713249528,8.881784197001252e-16,0.0,5.820987407407407,5.820987407407407,2.086279713249528,2.086279713249528,0.05,0.9761194029850748,0.8942245528449905,0.125,0.3688262059660597,1.0,3.3333333333333335,8.222222222222223,0.0023510869311487523,6.488816983408191
1,69df4913630c34e02c7b39d04f09f3340bcfc8cf15ad58ce9b728ba0210a1c28,16,6.34676875,2.1212781151935363,0.9717625678899868,1.32236346388721,6.34676875,2.1212781151935367,0.0,4.440892098500626e-16,6.34676875,6.34676875,2.1212781151935367,2.1212781151935367,0.17916666666666667,0.8241356167873644,0.7279026010068141,0.1875,0.5852277607565176,0.0,3.3333333333333335,7.370366666666667,0.0033077571408898975,4.254007453084011
1,6c8a531a32aae41fa83c1f050519e9383d8ffc90234094a9c03357d1b720359f,16,5.990483333333334,2.3852937633886127,1.607827048076931,1.551542880663932,5.990483333333334,2.385293763388612,0.0,4.440892098500626e-16,5.990483333333334,5.990483333333334,2.385293763388612,2.385293763388612,0.125,0.8597014925373135,0.9491758960142361,0.125,0.25960821258997063,1.0,3.3333333333333335,8.083333333333332,0.01631874833726776,5.18471915375847
1,6fd7dd6c7172b72c915b1f9364e853cb019a0db1f58838253fc949924f8cec1d,16,5.717065972222223,2.39912860068411,1.2745494450743495,1.476978397117241,5.717065972222222,2.39912860068411,8.881784197001252e-16,0.0,5.717065972222222,5.717065972222222,2.39912860068411,2.39912860068411,0.09583333333333334,0.916358504175329,0.9351982491446795,0.1875,0.3021743803285086,0.0,3.3333333333333335,7.388888888888889,0.0060862885704050275,4.601872549059724
1,70395730642d942262911dc3522d6787b656daba97af100645ff5e57ee6f0f03,16,6.695902083333333,2.9754524085982945,1.0939505274957886,1.752942611882524,6.695902083333333,2.9754524085982945,0.0,0.0,6.695902083333333,6.695902083333333,2.9754524085982945,2.9754524085982945,0.15833333333333333,0.8588235294117647,0.7862576311484294,0.125,0.5174342951550635,1.0,3.3333333333333335,8.222222222222223,0.007748267036260465,6.656220920399011
1,7584044ab397cbbe61a754b72d5504727afd2747d43032b4736c4853ad77ae33,16,5.194978472222222,1.7150379734799643,1.7241609146408392,1.6901584266567962,5.194978472222222,1.7150379734799643,0.0,0.0,5.194978472222222,5.194978472222222,1.7150379734799643,1.7150379734799643,0.016666666666666666,0.9935897435897434,0.9746255109631666,0.0625,0.15879077293024255,1.0,3.3333333333333335,7.5,0.0018648335474792538,4.487040193011382
1,7d10956a46189b87f45e9a528d6c7c2e255c4fa2f6cdafb126033d619c566f33,16,6.079861111111111,2.4558408240276046,1.561245638480005,1.7460037841139637,6.079861111111111,2.4558408240276046,0.0,0.0,6.079861111111111,6.079861111111111,2.4558408240276046,2.4558408240276046,0.10833333333333334,0.8874074074074073,0.8809594738688555,0.25,0.4256669318589852,0.0,3.3333333333333335,8.166666666666666,0.0037877435950693455,5.520572862948843
1,7ee8e223d59c9120062c1be288ffe0ba61b5798db34d3c82b38dcade96652b77,16,6.82158125,3.5197218145165725,1.1959700495452383,1.977787736524412,6.82158125,3.5197218145165725,0.0,0.0,6.82158125,6.82158125,3.5197218145165725,3.5197218145165725,0.13333333333333333,0.8645066273932255,0.8345441104470087,0.3125,0.4724775944511153,0.0,3.3333333333333335,8.38888888888889,0.005592789552819669,7.883844386134115
1,835aecdd690b976fb8a61998fcafebe3b517bf85368649c1a1c4c4511e0a32a6,16,6.623895138888889,3.095253587412813,1.0832911159008187,1.64006865063583,6.623895138888889,3.0952535874128126,0.0,4.440892098500626e-16,6.623895138888889,6.623895138888889,3.0952535874128126,3.0952535874128126,0.15833333333333333,0.8659803206014111,0.8211097903858894,0.25,0.4597025493995516,1.0,3.3333333333333335,8.0101,0.005945498829124457,5.56265916984897
1,8984667f1ae305881426249dacf86368cd49947e8f49a45637703a9c23cab5c9,16,6.1034792592592595,2.9053716158877574,1.688584751027399,2.0066930527813094,6.1034792592592595,2.9053716158877574,0.0,0.0,6.1034792592592595,6.1034792592592595,2.9053716158877574,2.9053716158877574,0.075,0.940210317935257,0.9471445508939725,0.125,0.2790251002512102,1.0,3.3333333333333335,8.222222222222223,0.004609526113918214,6.281971899046186
1,8a647ec65304933d8c9895e5b15b11ff039cbb6af8d09e692e683301e77baabc,16,6.375975,2.9331844383358487,1.565781331940115,1.8716457990878617,6.375975,2.9331844383358487,0.0,0.0,6.375975,6.375975,2.9331844383358487,2.9331844383358487,0.14166666666666666,0.831111111111111,0.8997533439958532,0.0625,0.4026205668068068,1.0,3.3333333333333335,8.38888888888889,0.002435555940764031,6.199039360846562
1,8aed436ec8c66ea505a220505cfa18ca82acc03cd4bcea82a7958deb7342de7a,16,6.106006944444444,3.072473257612207,1.5473982076449364,1.9081835580183466,6.106006944444444,3.072473257612207,0.0,0.0,6.106006944444444,6.106006944444444,3.072473257612207,3.072473257612207,0.0875,0.9178388894809435,0.9627189910447469,0.125,0.23485931451176173,1.0,3.3333333333333335,8.666666666666666,0.004238956055305161,7.012272034855547
1,8f9618492ef100771a5473eeab60fc95882e4f6fafcac8633752980f79dfc80b,16,5.552083333333334,2.6647175921426625,2.0515603770569064,2.574151913653617,5.552083333333333,2.6647175921426625,8.881784197001252e-16,0.0,5.552083333333333,5.552083333333333,2.6647175921426625,2.6647175921426625,0.008333333333333333,0.9967948717948716,0.984951857029382,0.0625,0.11783711669926264,1.0,3.3333333333333335,8.5,0.002577506259846326,7.005631742995705
1,900d297cf2c2f4df6f5d9340e4cadbfb86bc26f651cd6738d956ea8ae9e67fe8,16,5.845486111111111,2.3111645754237014,1.476048772820658,1.6089408583009661,5.845486111111111,2.3111645754237014,0.0,0.0,5.845486111111111,5.845486111111111,2.3111645754237014,2.3111645754237014,0.075,0.9526627218934911,0.9439208637476895,0.0,0.27379510705742777,1.0,3.3333333333333335,7.666666666666666,0.0022634060433999207,4.986918892699537
1,93d3fb4d12c40e0b44c81f113e5abdb33b9dd7f616d20901645d13500efcf646,16,6.094195138888889,2.323349309876666,1.4521826396722854,1.6005496892357756,6.094195138888889,2.323349309876666,0.0,0.0,6.094195138888889,6.094195138888889,2.323349309876666,2.323349309876666,0.125,0.8918528305660576,0.8484253871418536,0.1875,0.47295717019698325,0.0,3.3333333333333335,8.0,0.0036265274125612023,4.883550451706403
1,944cbb8d26b4b359c03354c2e2ac6ae1aeb5beecdc9a540ef3f8fb63802695e9,16,6.195020740740741,3.022246066453489,1.4820001532269182,1.897914078676512,6.195020740740741,3.022246066453489,0.0,0.0,6.195020740740741,6.195020740740741,3.022246066453489,3.022246066453489,0.1125,0.8911919539798838,0.9294087360523285,0.1875,0.32279578605659665,1.0,3.3333333333333335,8.527777777777779,0.003139064220535074,7.502142116824568
1,965a255ab51d644cdca4d6d2e4271ee40c3e41a581a5fb7f6cb85560b18a5eae,16,5.737966666666667,2.312672810258808,1.7045579632268302,1.808909537919622,5.737966666666667,2.312672810258808,0.0,0.0,5.737966666666667,5.737966666666667,2.312672810258808,2.312672810258808,0.0375,0.9673998231366155,0.9650611773504317,0.0625,0.2128985487524941,1.0,3.3333333333333335,8.11111111111111,0.0031961251899549,5.279348044898151
1,9810fad26ec0bfbfdaf6cc2e92ec00521991ba96eb920334df7cf8d50a5d3960,16,6.224620138888889,2.077967350027327,1.2549269818487028,1.6893268293106698,6.224620138888889,2.077967350027327,0.0,0.0,6.224620138888889,6.224620138888889,2.077967350027327,2.077967350027327,0.17916666666666667,0.8177123998073315,0.7435225749208613,0.1875,0.597330243096764,0.0,3.3333333333333335,7.888888888888889,0.0024365457568911496,4.9401578359064455
1,98b07093ed9b0f18c9fa2da7be583a5ec4c487ad819fc1647908188ea50f9195,16,5.841426666666667,2.4557198152068964,1.3526750304340938,1.5623542100979957,5.841426666666667,2.4557198152068964,0.0,0.0,5.841426666666667,5.841426666666667,2.4557198152068964,2.4557198152068964,0.15,0.8284023668639053,0.9055668699427265,0.25,0.36916883159788116,1.0,3.3333333333333335,7.888888888888889,0.006756650376524538,5.635096235242311
1,a05501add5923c51367bb3f24a8d85a50afac88bd8b86f8d5c9865c81815a50a,16,6.221136805555556,2.6551539072593178,1.5175343644324217,1.7055786195474298,6.221136805555556,2.6551539072593178,0.0,0.0,6.221136805555556,6.221136805555556,2.6551539072593178,2.6551539072593178,0.07083333333333333,0.9489269808988464,0.9355079490092723,0.25,0.313873424241603,1.0,3.3333333333333335,8.555555555555555,0.0021051983299207214,6.5561859896186885
1,a10bf5bf699ade557bbed2e3b3ace57ebd8a23b6eeeae0fafcea9f7f096eb3cd,16,6.317900740740741,2.8837176035874816,1.523013153048605,1.743467140935297,6.317900740740741,2.8837176035874816,0.0,0.0,6.317900740740741,6.317900740740741,2.8837176035874816,2.8837176035874816,0.1375,0.898593880507956,0.9023424003457826,0.1875,0.3352246197656033,0.0,3.3333333333333335,8.333333333333334,0.0032928059629742656,5.992396385672052
1,a8e407572899f31641407122402001a7dc3c05b74d9c2c78f3c749a3266e7294,16,5.03556962962963,2.1867293112125714,1.3467076404684466,1.7397836844967896,5.03556962962963,2.1867293112125714,0.0,0.0,5.03556962962963,5.03556962962963,2.1867293112125714,2.1867293112125714,0.041666666666666664,0.9757575757575757,0.9880262988185766,0.0625,0.10694804851660038,1.0,3.3333333333333335,7.246033333333334,0.009346173972331737,5.410343166711286
1,aa88b15a32b8b839ad8dc04f05fa0fecb71798485f7740640606489590eb534b,16,6.553846666666667,2.5010129878946397,0.9515881216548951,1.0186771968059058,6.553846666666667,2.5010129878946397,0.0,0.0,6.553846666666667,6.553846666666667,2.5010129878946397,2.5010129878946397,0.22916666666666666,0.6857985668266282,0.7990372278152038,0.125,0.5284213042112503,1.0,3.3333333333333335,7.4359,0.002866287094287185,4.687460967585
1,ad492be5f0fefd87801c9c4b0280d96c36e9c1dfa4a319351c5ec359a501801c,16,6.1682097222222225,2.911770946083498,1.5606886405164098,2.0446559827526385,6.1682097222222225,2.911770946083498,0.0,0.0,6.1682097222222225,6.1682097222222225,2.911770946083498,2.911770946083498,0.075,0.9437869822485208,0.9261356364201974,0.1875,0.316224154693494,0.0,3.3333333333333335,8.333333333333332,0.0023049407097867894,6.3242991403247215
1,b42c433c2a2626175bf112b363dffa0a50b51cd09e2ba3cac66729d41c9d7310,16,5.438561111111111,2.821711521666231,1.7686608326344146,2.357373365360414,5.4385611111111105,2.821711521666231,8.881784197001252e-16,0.0,5.4385611111111105,5.4385611111111105,2.821711521666231,2.821711521666231,0.041666666666666664,0.9658914728682171,0.9928099678406672,0.0625,0.07816603082385423,1.0,3.3333333333333335,8.166666666666666,0.0033440231225892987,6.639232225451311
1,b8eb66ee3e01d4888f181949e84789cfcb5b355da3e14181728f3128f7beddb3,16,5.705027407407408,2.478991963726853,1.7378276489578908,1.956088456647952,5.705027407407408,2.4789919637268527,0.0,4.440892098500626e-16,5.705027407407408,5.705027407407408,2.4789919637268527,2.4789919637268527,0.03333333333333333,0.9848484848484849,0.9805372991947406,0.125,0.15097807939928892,1.0,3.3333333333333335,8.11111111111111,0.0018408314842948688,5.778242895435868
1,ba26056158ef00fa91447be48bfe7f6fea621bed91cddb7b88b3bb95efed8975,16,6.3987651851851854,2.4860923399532355,1.3388816718562213,1.6523800588833426,6.3987651851851854,2.486092339953235,0.0,4.440892098500626e-16,6.3987651851851854,6.3987651851851854,2.486092339953235,2.486092339953235,0.15833333333333333,0.8348091676125575,0.8569279960617857,0.3125,0.4432292409590858,1.0,3.3333333333333335,8.5,0.005805285819904938,6.9351388254504664
1,be1524c9e50caf45f13cc6ef333732ce93ea4de6776de67e3bafa0bc8bc6ad66,16,5.669592361111111,2.28166676438204,1.6647166440880214,1.6167183554684983,5.6695923611111105,2.28166676438204,8.881784197001252e-16,0.0,5.6695923611111105,5.6695923611111105,2.28166676438204,2.28166676438204,0.08333333333333333,0.9271634346931693,0.9759716355311925,0.0,0.15671471440767334,1.0,3.3333333333333335,7.833333333333333,0.003144249406219604,4.789239604015203
1,be4736b18e107eecb0d1b8547eb061e252076df40022075c208fb490cc9009ea,16,6.1342592592592595,2.598568236411994,1.788416870980711,1.9665982495012244,6.1342592592592595,2.598568236411994,0.0,0.0,6.1342592592592595,6.1342592592592595,2.598568236411994,2.598568236411994,0.075,0.928358208955224,0.9382606116267549,0.1875,0.2986495082468855,1.0,3.3333333333333335,8.333333333333334,0.0030295089847013025,5.884471575410907
1,c02c7b55f6c25956082d527ee5977410cfba79970136385042d0939d6fc0fb24,16,6.519593055555555,2.8694687965312684,1.4116866327235718,1.8765354740897053,6.519593055555556,2.8694687965312684,8.881784197001252e-16,0.0,6.519593055555556,6.519593055555556,2.8694687965312684,2.8694687965312684,0.0875,0.9417836013334416,0.8641220852696169,0.1875,0.44482524257448286,1.0,3.3333333333333335,8.444444444444445,0.002424264527730304,6.638908299557359
1,c22c0f95b6e72d39a9c399163b0a21c4c33650cb6b4c3060f9b8e18c51da2e1d,16,5.340230555555555,2.3764664313046784,1.863064734137803,2.368140448467636,5.340230555555555,2.376466431304678,0.0,4.440892098500626e-16,5.340230555555555,5.340230555555555,2.376466431304678,2.376466431304678,0.020833333333333332,0.986367598633756,0.9789899845938955,0.0625,0.12936581697275384,1.0,3.3333333333333335,8.158122222222223,0.0016446376324088787,6.652771779997021
1,c30eeb2d7b4f139f64b20398c68462b3627fc0d5327495fd743499374c907e69,16,5.696180555555555,1.964079203726073,1.6228460543640988,1.575918688954868,5.696180555555555,1.964079203726073,0.0,0.0,5.696180555555555,5.696180555555555,1.964079203726073,1.964079203726073,0.07916666666666666,0.9148978432384971,0.8961330977206807,0.1875,0.38299966255313667,0.0,3.3333333333333335,7.388888888888889,0.001591309360824978,4.456750217994704
1,c7ac2ae3369927523dc71ed8bccbe6578e231c8603998f508ae9437d842e8501,16,6.5821756944444445,2.868608462477422,1.2252519588718989,1.6879658908258655,6.5821756944444445,2.868608462477422,0.0,0.0,6.5821756944444445,6.5821756944444445,2.868608462477422,2.868608462477422,0.125,0.8820097371744761,0.7878820967468395,0.1875,0.6039901066059248,1.0,3.3333333333333335,7.833333333333334,0.004449466131334293,5.68360414077228
1,cb650e0d61c0402f52ce91c9a9f8a22f48ba996a642e5eb8f704b3f79972a319,16,5.9282409722222225,1.67806690345251,1.2867351860096983,0.9918980893016554,5.9282409722222225,1.67806690345251,0.0,0.0,5.9282409722222225,5.9282409722222225,1.67806690345251,1.67806690345251,0.19583333333333333,0.769344350385065,0.7414261395707985,0.3125,0.5389580352381099,1.0,3.3333333333333335,7.444444444444445,0.012545268893330196,3.134973275270894
1,d0a15d46d6892e6f4e93aaf052b68a94bb0f305365bdf577e655fc5d724342f8,16,5.3734166666666665,2.42856297692586,1.6817195625089083,2.0427021672834575,5.3734166666666665,2.42856297692586,0.0,0.0,5.3734166666666665,5.3734166666666665,2.42856297692586,2.42856297692586,0.03333333333333333,0.9751552795031054,0.983344097591754,0.0,0.11050383377432056,1.0,3.3333333333333335,7.722222222222222,0.0035316744166693473,5.317521138022572
1,d2bbcdfaff65719dc03ff8b82673b5a2fd052a4bc4750598a974d7609dbd1f59,16,6.380268055555556,3.28075111125882,1.0435267339671963,1.6745806120773874,6.380268055555556,3.28075111125882,0.0,0.0,6.380268055555556,6.380268055555556,3.28075111125882,3.28075111125882,0.14166666666666666,0.8735294117647059,0.8771697846062586,0.125,0.3977990082729723,1.0,3.3333333333333335,7.870366666666667,0.0035069048324410206,7.248862465268016
1,d7ba51d679ac73e9426af1940d19cf912016e972a623868ed94415048b193a2a,16,6.395974603174603,3.072711608378661,1.0424469442669742,1.6061247239524135,6.395974603174603,3.072711608378661,0.0,0.0,6.395974603174603,6.395974603174603,3.072711608378661,3.072711608378661,0.19166666666666668,0.7271394339805491,0.879567787736026,0.1875,0.38965862355533915,1.0,3.3333333333333335,8.444444444444445,0.010005920579905021,7.334665196031468
1,d943cb8ae4efc159a1446ebd7ea23257e09e83b7ca04926ec8610192fdde3712,16,6.368055555555555,2.919833160110092,1.414878364749789,1.772265210281313,6.368055555555555,2.919833160110092,0.0,0.0,6.368055555555555,6.368055555555555,2.919833160110092,2.919833160110092,0.10416666666666667,0.8946207292791848,0.898963840338639,0.3125,0.3383121764971509,1.0,3.3333333333333335,8.555555555555555,0.005272395163706087,7.2264905231003596
1,e3428d77c18dd95da3b8dbb4b393749a9e3c7a3591a94ea2726bd6c05bac9daa,16,6.373684444444445,2.5284765558192026,1.2997005375218431,1.651300109291149,6.373684444444445,2.5284765558192026,0.0,0.0,6.373684444444445,6.373684444444445,2.5284765558192026,2.5284765558192026,0.04583333333333333,0.9697865566156566,0.8682154055388333,0.0625,0.3960337989421495,1.0,3.3333333333333335,7.905977777777776,0.003926433582087255,6.2354727312554346
1,e96dcca32f3b3ccabcfffc0f4b252ba2bc51f252f4faf3251c3b6fc680696437,16,6.107727777777778,2.4303812468857786,1.3021144921723697,1.4393888770646994,6.107727777777778,2.4303812468857786,0.0,0.0,6.107727777777778,6.107727777777778,2.4303812468857786,2.4303812468857786,0.175,0.8082604661690486,0.844430652746346,0.3125,0.49108799854121116,1.0,3.3333333333333335,8.11111111111111,0.006255346453686888,5.72452331650111
1,eeda7fd2bb2d7b46ea686c6383bebd40cd9443b24588e79859dccce8131ce2ed,16,6.008622222222223,2.4282361758472963,1.6139338057289374,1.697581108681632,6.008622222222223,2.4282361758472963,0.0,0.0,6.008622222222223,6.008622222222223,2.4282361758472963,2.4282361758472963,0.1125,0.894697784982693,0.923568472043448,0.1875,0.3158642973622211,1.0,3.3333333333333335,8.04248888888889,0.0075271283116401105,5.9533742153362565
1,ef44e36d759056f56526fd8fbca233dc34abaafb3e8e07351ff738b57ceb9941,16,6.089178472222222,2.3889410558037962,1.476737150831563,1.5287301211095625,6.089178472222222,2.388941055803796,0.0,4.440892098500626e-16,6.089178472222222,6.089178472222222,2.388941055803796,2.388941055803796,0.12083333333333333,0.8808292568405829,0.8816330952789019,0.1875,0.40003993522876924,1.0,3.3333333333333335,7.748366666666667,0.0033230071739048968,5.152335170061814
1,f0543fcda946f4d188eec80d6341267285bc1aa9e075c167a799a9a535f762e9,16,6.029638194444444,2.437736697861847,1.7864788177228288,2.2875890448434797,6.029638194444445,2.437736697861847,8.881784197001252e-16,0.0,6.029638194444445,6.029638194444445,2.437736697861847,2.437736697861847,0.029166666666666667,0.9813296239292643,0.908979535121736,0.1875,0.3792434445865645,1.0,3.3333333333333335,8.722222222222221,0.004028032616265023,7.007241447957459
1,f6ecf4228a3d47fdd289675e830f92211f1ebe7ceacb6fa0dab6380c5627c70d,16,5.5930625,2.176786766736668,1.7120167739641137,1.6665226913571416,5.593062499999999,2.176786766736668,8.881784197001252e-16,0.0,5.593062499999999,5.593062499999999,2.176786766736668,2.176786766736668,0.041666666666666664,0.9787878787878788,0.9837090404546106,0.0625,0.11931144814561763,1.0,3.3333333333333335,7.666666666666667,0.0037116120011094246,4.382242105933218
1,f70977c3f81a0db3293a5a5e3d28db4434bdd09927effbae370e543f93110712,16,7.0667,3.0028356364498703,0.46406478006049184,1.0429124092935078,7.0667,3.0028356364498703,0.0,0.0,7.0667,7.0667,3.0028356364498703,3.0028356364498703,0.0875,0.9255713640647908,0.8950208756642097,0.0,0.3587466413537293,1.0,5.902777777777779,7.888888888888889,0.9371655862592889,4.986039481539278
1,f75380033e43a666596d63e6aa1f6b76b50a77a25c508344aa44ac1796050fe5,16,5.928516666666667,2.68895432728977,1.6078951339435228,1.898688023927214,5.928516666666667,2.6889543272897694,0.0,4.440892098500626e-16,5.928516666666667,5.928516666666667,2.6889543272897694,2.6889543272897694,0.08333333333333333,0.9432835820895524,0.9375882173646206,0.125,0.2718940816271844,1.0,3.3333333333333335,7.944444444444444,0.002692432822325644,5.432409063740063
